"key","original","translation","resource_Id","sorting"
"ACHIEVEMENT_INFO_1255","クラフトにより武器を100種作成","Craft 100 different weapons",0,247
"ACHIEVEMENT_INFO_1256","クラフトにより武器を200種作成","Craft 200 different weapons",0,248
"ACHIEVEMENT_INFO_1258","クラフトにより防具を30種作成","Craft 30 different pieces of armor",0,249
"ACHIEVEMENT_INFO_1259","クラフトにより防具を100種作成","Craft 100 different pieces of armor",0,250
"ACHIEVEMENT_INFO_1260","クラフトにより防具を300種作成","Craft 300 different pieces of armor",0,251
"ACHIEVEMENT_INFO_1261","クラフトにより防具を500種作成","Craft 500 different pieces of armor",0,252
"ACHIEVEMENT_INFO_1262","クラフトでグレード(★2)の強化に初めて成功","Enhance an item to grade 2",0,253
"ACHIEVEMENT_INFO_1263","クラフトでグレード(★2)の強化に10回成功","Enhance 10 items to grade 2",0,254
"ACHIEVEMENT_INFO_1264","クラフトでグレード(★3)の強化に初めて成功","Enhance an item to grade 3",0,255
"ACHIEVEMENT_INFO_1265","クラフトでグレード(★3)の強化に10回成功","Enhance 10 items to grade 3",0,256
"ACHIEVEMENT_INFO_1266","クラフトでグレード(★4)の強化に初めて成功","Enhance an item to grade 4",0,257
"ACHIEVEMENT_INFO_1267","クラフトでグレード(★4)の強化に10回成功","Enhance 10 items to grade 4",0,258
"ACHIEVEMENT_INFO_1276","クラフトによりクレストを初めて装着","Install your first crest",0,259
"ACHIEVEMENT_INFO_1277","クラフトによりクレストを100回装着","Install 100 crests",0,260
"ACHIEVEMENT_INFO_1278","クラフトにより装備のカラーを初めて変更","Change the color on a piece of equipment",0,261
"ACHIEVEMENT_INFO_1279","クラフトにより装備のカラーを100回変更","Change the color on 100 pieces of equipment",0,262
"ACHIEVEMENT_INFO_1073","ウサギを5体狩猟","Hunt 5 rabbits",0,263
"ACHIEVEMENT_INFO_1845","ウサギを10体狩猟","Hunt 10 rabbits",0,264
"ACHIEVEMENT_INFO_1846","ウサギを20体狩猟","Hunt 20 rabbits",0,265
"ACHIEVEMENT_INFO_1847","ウサギを50体狩猟","Hunt 50 rabbits",0,266
"ACHIEVEMENT_INFO_1848","ウサギを100体狩猟","Hunt 100 rabbits",0,267
"ACHIEVEMENT_INFO_1074","牛を5体狩猟","Hunt 5 oxen",0,268
"ACHIEVEMENT_INFO_1922","牛を10体狩猟","Hunt 10 oxen",0,269
"ACHIEVEMENT_INFO_1923","牛を20体狩猟","Hunt 20 oxen",0,270
"ACHIEVEMENT_INFO_1924","牛を50体狩猟","Hunt 50 oxen",0,271
"ACHIEVEMENT_INFO_1925","牛を100体狩猟","Hunt 100 oxen",0,272
"ACHIEVEMENT_INFO_1076","《シカ》系動物を5体狩猟","Hunt 5 《Deer》 animals",0,273
"ACHIEVEMENT_INFO_1926","《シカ》系動物を10体狩猟","Hunt 10 《Deer》 animals",0,274
"ACHIEVEMENT_INFO_1927","《シカ》系動物を20体狩猟","Hunt 20 《Deer》 animals",0,275
"ACHIEVEMENT_INFO_1928","《シカ》系動物を50体狩猟","Hunt 50 《Deer》 animals",0,276
"ACHIEVEMENT_INFO_1929","《シカ》系動物を100体狩猟","Hunt 100 《Deer》 animals",0,277
"ACHIEVEMENT_INFO_1077","《ブタ》系動物を5体狩猟","Hunt 5 《Pig》 animals",0,278
"ACHIEVEMENT_INFO_1930","《ブタ》系動物を10体狩猟","Hunt 10 《Pig》 animals",0,279
"ACHIEVEMENT_INFO_1931","《ブタ》系動物を20体狩猟","Hunt 20 《Pig》 animals",0,280
"ACHIEVEMENT_INFO_1932","《ブタ》系動物を50体狩猟","Hunt 50 《Pig》 animals",0,281
"ACHIEVEMENT_INFO_1933","《ブタ》系動物を100体狩猟","Hunt 100 《Pig》 animals",0,282
"ACHIEVEMENT_INFO_1079","カブトグモを5体狩猟","Hunt 5 Spiders",0,283
"ACHIEVEMENT_INFO_1934","カブトグモを10体狩猟","Hunt 10 Spiders",0,284
"ACHIEVEMENT_INFO_1935","カブトグモを20体狩猟","Hunt 20 Spiders",0,285
"ACHIEVEMENT_INFO_1936","カブトグモを50体狩猟","Hunt 50 Spiders",0,286
"ACHIEVEMENT_INFO_1937","カブトグモを100体狩猟","Hunt 100 Spiders",0,287
"ACHIEVEMENT_INFO_1081","オオネズミを5体狩猟","Hunt 5 Giant Rats",0,288
"ACHIEVEMENT_INFO_1938","オオネズミを10体狩猟","Hunt 10 Giant Rats",0,289
"ACHIEVEMENT_INFO_1939","オオネズミを20体狩猟","Hunt 20 Giant Rats",0,290
"ACHIEVEMENT_INFO_1940","オオネズミを50体狩猟","Hunt 50 Giant Rats",0,291
"ACHIEVEMENT_INFO_1941","オオネズミを100体狩猟","Hunt 100 Giant Rats",0,292
"ACHIEVEMENT_INFO_1291","フォトモードで100回撮影","Take 100 photos in Photo Mode",0,293
"ACHIEVEMENT_INFO_1312","ファイターのジョブレベルが2になった","Reach level 2 as a Fighter",0,294
"ACHIEVEMENT_INFO_1313","ファイターのジョブレベルが3になった","Reach level 3 as a Fighter",0,295
"ACHIEVEMENT_INFO_1314","ファイターのジョブレベルが4になった","Reach level 4 as a Fighter",0,296
"ACHIEVEMENT_INFO_1315","ファイターのジョブレベルが5になった","Reach level 5 as a Fighter",0,297
"ACHIEVEMENT_INFO_1316","ファイターのジョブレベルが6になった","Reach level 6 as a Fighter",0,298
"ACHIEVEMENT_INFO_1317","ファイターのジョブレベルが7になった","Reach level 7 as a Fighter",0,299
"ACHIEVEMENT_INFO_1318","ファイターのジョブレベルが8になった","Reach level 8 as a Fighter",0,300
"ACHIEVEMENT_INFO_1319","ファイターのジョブレベルが9になった","Reach level 9 as a Fighter",0,301
"ACHIEVEMENT_INFO_1320","ファイターのジョブレベルが10になった","Reach level 10 as a Fighter",0,302
"ACHIEVEMENT_INFO_1321","ファイターのジョブレベルが11になった","Reach level 11 as a Fighter",0,303
"ACHIEVEMENT_INFO_1322","ファイターのジョブレベルが12になった","Reach level 12 as a Fighter",0,304
"ACHIEVEMENT_INFO_1323","ファイターのジョブレベルが13になった","Reach level 13 as a Fighter",0,305
"ACHIEVEMENT_INFO_1324","ファイターのジョブレベルが14になった","Reach level 14 as a Fighter",0,306
"ACHIEVEMENT_INFO_1325","ファイターのジョブレベルが15になった","Reach level 15 as a Fighter",0,307
"ACHIEVEMENT_INFO_1326","ファイターのジョブレベルが16になった","Reach level 16 as a Fighter",0,308
"ACHIEVEMENT_INFO_1327","ファイターのジョブレベルが17になった","Reach level 17 as a Fighter",0,309
"ACHIEVEMENT_INFO_1328","ファイターのジョブレベルが18になった","Reach level 18 as a Fighter",0,310
"ACHIEVEMENT_INFO_1329","ファイターのジョブレベルが19になった","Reach level 19 as a Fighter",0,311
"ACHIEVEMENT_INFO_1330","ファイターのジョブレベルが20になった","Reach level 20 as a Fighter",0,312
"ACHIEVEMENT_INFO_1331","ファイターのジョブレベルが21になった","Reach level 21 as a Fighter",0,313
"ACHIEVEMENT_INFO_1332","ファイターのジョブレベルが22になった","Reach level 22 as a Fighter",0,314
"ACHIEVEMENT_INFO_1333","ファイターのジョブレベルが23になった","Reach level 23 as a Fighter",0,315
"ACHIEVEMENT_INFO_1334","ファイターのジョブレベルが24になった","Reach level 24 as a Fighter",0,316
"ACHIEVEMENT_INFO_1335","ファイターのジョブレベルが25になった","Reach level 25 as a Fighter",0,317
"ACHIEVEMENT_INFO_1336","ファイターのジョブレベルが26になった","Reach level 26 as a Fighter",0,318
"ACHIEVEMENT_INFO_1337","ファイターのジョブレベルが27になった","Reach level 27 as a Fighter",0,319
"ACHIEVEMENT_INFO_1338","ファイターのジョブレベルが28になった","Reach level 28 as a Fighter",0,320
"ACHIEVEMENT_INFO_1339","ファイターのジョブレベルが29になった","Reach level 29 as a Fighter",0,321
"ACHIEVEMENT_INFO_1340","ファイターのジョブレベルが30になった","Reach level 30 as a Fighter",0,322
"ACHIEVEMENT_INFO_1341","ファイターのジョブレベルが31になった","Reach level 31 as a Fighter",0,323
"ACHIEVEMENT_INFO_1342","ファイターのジョブレベルが32になった","Reach level 32 as a Fighter",0,324
"ACHIEVEMENT_INFO_1343","ファイターのジョブレベルが33になった","Reach level 33 as a Fighter",0,325
"ACHIEVEMENT_INFO_1344","ファイターのジョブレベルが34になった","Reach level 34 as a Fighter",0,326
"ACHIEVEMENT_INFO_1345","ファイターのジョブレベルが35になった","Reach level 35 as a Fighter",0,327
"ACHIEVEMENT_INFO_1346","ファイターのジョブレベルが36になった","Reach level 36 as a Fighter",0,328
"ACHIEVEMENT_INFO_1347","ファイターのジョブレベルが37になった","Reach level 37 as a Fighter",0,329
"ACHIEVEMENT_INFO_1348","ファイターのジョブレベルが38になった","Reach level 38 as a Fighter",0,330
"ACHIEVEMENT_INFO_1349","ファイターのジョブレベルが39になった","Reach level 39 as a Fighter",0,331
"ACHIEVEMENT_INFO_1350","ファイターのジョブレベルが40になった","Reach level 40 as a Fighter",0,332
"ACHIEVEMENT_INFO_1351","ファイターのジョブレベルが41になった","Reach level 41 as a Fighter",0,333
"ACHIEVEMENT_INFO_1352","ファイターのジョブレベルが42になった","Reach level 42 as a Fighter",0,334
"ACHIEVEMENT_INFO_1353","ファイターのジョブレベルが43になった","Reach level 43 as a Fighter",0,335
"ACHIEVEMENT_INFO_1354","ファイターのジョブレベルが44になった","Reach level 44 as a Fighter",0,336
"ACHIEVEMENT_INFO_1355","ファイターのジョブレベルが45になった","Reach level 45 as a Fighter",0,337
"ACHIEVEMENT_INFO_1356","ファイターのジョブレベルが46になった","Reach level 46 as a Fighter",0,338
"ACHIEVEMENT_INFO_1357","ファイターのジョブレベルが47になった","Reach level 47 as a Fighter",0,339
"ACHIEVEMENT_INFO_1358","ファイターのジョブレベルが48になった","Reach level 48 as a Fighter",0,340
"ACHIEVEMENT_INFO_1359","ファイターのジョブレベルが49になった","Reach level 49 as a Fighter",0,341
"ACHIEVEMENT_INFO_1360","ファイターのジョブレベルが50になった","Reach level 50 as a Fighter",0,342
"ACHIEVEMENT_INFO_1361","ファイターのジョブレベルが51になった","Reach level 51 as a Fighter",0,343
"ACHIEVEMENT_INFO_1362","ファイターのジョブレベルが52になった","Reach level 52 as a Fighter",0,344
"ACHIEVEMENT_INFO_1363","ファイターのジョブレベルが53になった","Reach level 53 as a Fighter",0,345
"ACHIEVEMENT_INFO_1364","ファイターのジョブレベルが54になった","Reach level 54 as a Fighter",0,346
"ACHIEVEMENT_INFO_1365","ファイターのジョブレベルが55になった","Reach level 55 as a Fighter",0,347
"ACHIEVEMENT_INFO_1366","ファイターのジョブレベルが56になった","Reach level 56 as a Fighter",0,348
"ACHIEVEMENT_INFO_1367","ファイターのジョブレベルが57になった","Reach level 57 as a Fighter",0,349
"ACHIEVEMENT_INFO_1368","ファイターのジョブレベルが58になった","Reach level 58 as a Fighter",0,350
"ACHIEVEMENT_INFO_1369","ファイターのジョブレベルが59になった","Reach level 59 as a Fighter",0,351
"ACHIEVEMENT_INFO_1370","ファイターのジョブレベルが60になった","Reach level 60 as a Fighter",0,352
"ACHIEVEMENT_INFO_1607","シーカーのジョブレベルが2になった","Reach level 2 as a Seeker",0,353
"ACHIEVEMENT_INFO_1608","シーカーのジョブレベルが3になった","Reach level 3 as a Seeker",0,354
"ACHIEVEMENT_INFO_1609","シーカーのジョブレベルが4になった","Reach level 4 as a Seeker",0,355
"ACHIEVEMENT_INFO_1610","シーカーのジョブレベルが5になった","Reach level 5 as a Seeker",0,356
"ACHIEVEMENT_INFO_1611","シーカーのジョブレベルが6になった","Reach level 6 as a Seeker",0,357
"ACHIEVEMENT_INFO_1612","シーカーのジョブレベルが7になった","Reach level 7 as a Seeker",0,358
"ACHIEVEMENT_INFO_1613","シーカーのジョブレベルが8になった","Reach level 8 as a Seeker",0,359
"ACHIEVEMENT_INFO_1614","シーカーのジョブレベルが9になった","Reach level 9 as a Seeker",0,360
"ACHIEVEMENT_INFO_1615","シーカーのジョブレベルが10になった","Reach level 10 as a Seeker",0,361
"ACHIEVEMENT_INFO_1616","シーカーのジョブレベルが11になった","Reach level 11 as a Seeker",0,362
"ACHIEVEMENT_INFO_1617","シーカーのジョブレベルが12になった","Reach level 12 as a Seeker",0,363
"ACHIEVEMENT_INFO_1618","シーカーのジョブレベルが13になった","Reach level 13 as a Seeker",0,364
"ACHIEVEMENT_INFO_1619","シーカーのジョブレベルが14になった","Reach level 14 as a Seeker",0,365
"ACHIEVEMENT_INFO_1620","シーカーのジョブレベルが15になった","Reach level 15 as a Seeker",0,366
"ACHIEVEMENT_INFO_1621","シーカーのジョブレベルが16になった","Reach level 16 as a Seeker",0,367
"ACHIEVEMENT_INFO_1622","シーカーのジョブレベルが17になった","Reach level 17 as a Seeker",0,368
"ACHIEVEMENT_INFO_1623","シーカーのジョブレベルが18になった","Reach level 18 as a Seeker",0,369
"ACHIEVEMENT_INFO_1624","シーカーのジョブレベルが19になった","Reach level 19 as a Seeker",0,370
"ACHIEVEMENT_INFO_1625","シーカーのジョブレベルが20になった","Reach level 20 as a Seeker",0,371
"ACHIEVEMENT_INFO_1626","シーカーのジョブレベルが21になった","Reach level 21 as a Seeker",0,372
"ACHIEVEMENT_INFO_1627","シーカーのジョブレベルが22になった","Reach level 22 as a Seeker",0,373
"ACHIEVEMENT_INFO_1628","シーカーのジョブレベルが23になった","Reach level 23 as a Seeker",0,374
"ACHIEVEMENT_INFO_1629","シーカーのジョブレベルが24になった","Reach level 24 as a Seeker",0,375
"ACHIEVEMENT_INFO_1630","シーカーのジョブレベルが25になった","Reach level 25 as a Seeker",0,376
"ACHIEVEMENT_INFO_1631","シーカーのジョブレベルが26になった","Reach level 26 as a Seeker",0,377
"ACHIEVEMENT_INFO_1632","シーカーのジョブレベルが27になった","Reach level 27 as a Seeker",0,378
"ACHIEVEMENT_INFO_1633","シーカーのジョブレベルが28になった","Reach level 28 as a Seeker",0,379
"ACHIEVEMENT_INFO_1634","シーカーのジョブレベルが29になった","Reach level 29 as a Seeker",0,380
"ACHIEVEMENT_INFO_1635","シーカーのジョブレベルが30になった","Reach level 30 as a Seeker",0,381
"ACHIEVEMENT_INFO_1636","シーカーのジョブレベルが31になった","Reach level 31 as a Seeker",0,382
"ACHIEVEMENT_INFO_1637","シーカーのジョブレベルが32になった","Reach level 32 as a Seeker",0,383
"ACHIEVEMENT_INFO_1638","シーカーのジョブレベルが33になった","Reach level 33 as a Seeker",0,384
"ACHIEVEMENT_INFO_1639","シーカーのジョブレベルが34になった","Reach level 34 as a Seeker",0,385
"ACHIEVEMENT_INFO_1640","シーカーのジョブレベルが35になった","Reach level 35 as a Seeker",0,386
"ACHIEVEMENT_INFO_1641","シーカーのジョブレベルが36になった","Reach level 36 as a Seeker",0,387
"ACHIEVEMENT_INFO_1642","シーカーのジョブレベルが37になった","Reach level 37 as a Seeker",0,388
"ACHIEVEMENT_INFO_1643","シーカーのジョブレベルが38になった","Reach level 38 as a Seeker",0,389
"ACHIEVEMENT_INFO_1644","シーカーのジョブレベルが39になった","Reach level 39 as a Seeker",0,390
"ACHIEVEMENT_INFO_1645","シーカーのジョブレベルが40になった","Reach level 40 as a Seeker",0,391
"ACHIEVEMENT_INFO_1646","シーカーのジョブレベルが41になった","Reach level 41 as a Seeker",0,392
"ACHIEVEMENT_INFO_1647","シーカーのジョブレベルが42になった","Reach level 42 as a Seeker",0,393
"ACHIEVEMENT_INFO_1648","シーカーのジョブレベルが43になった","Reach level 43 as a Seeker",0,394
"ACHIEVEMENT_INFO_1649","シーカーのジョブレベルが44になった","Reach level 44 as a Seeker",0,395
"ACHIEVEMENT_INFO_1650","シーカーのジョブレベルが45になった","Reach level 45 as a Seeker",0,396
"ACHIEVEMENT_INFO_1651","シーカーのジョブレベルが46になった","Reach level 46 as a Seeker",0,397
"ACHIEVEMENT_INFO_1652","シーカーのジョブレベルが47になった","Reach level 47 as a Seeker",0,398
"ACHIEVEMENT_INFO_1653","シーカーのジョブレベルが48になった","Reach level 48 as a Seeker",0,399
"ACHIEVEMENT_INFO_1654","シーカーのジョブレベルが49になった","Reach level 49 as a Seeker",0,400
"ACHIEVEMENT_INFO_1655","シーカーのジョブレベルが50になった","Reach level 50 as a Seeker",0,401
"ACHIEVEMENT_INFO_1656","シーカーのジョブレベルが51になった","Reach level 51 as a Seeker",0,402
"ACHIEVEMENT_INFO_1657","シーカーのジョブレベルが52になった","Reach level 52 as a Seeker",0,403
"ACHIEVEMENT_INFO_1658","シーカーのジョブレベルが53になった","Reach level 53 as a Seeker",0,404
"ACHIEVEMENT_INFO_1659","シーカーのジョブレベルが54になった","Reach level 54 as a Seeker",0,405
"ACHIEVEMENT_INFO_1660","シーカーのジョブレベルが55になった","Reach level 55 as a Seeker",0,406
"ACHIEVEMENT_INFO_1661","シーカーのジョブレベルが56になった","Reach level 56 as a Seeker",0,407
"ACHIEVEMENT_INFO_1662","シーカーのジョブレベルが57になった","Reach level 57 as a Seeker",0,408
"ACHIEVEMENT_INFO_1663","シーカーのジョブレベルが58になった","Reach level 58 as a Seeker",0,409
"ACHIEVEMENT_INFO_1664","シーカーのジョブレベルが59になった","Reach level 59 as a Seeker",0,410
"ACHIEVEMENT_INFO_1665","シーカーのジョブレベルが60になった","Reach level 60 as a Seeker",0,411
"ACHIEVEMENT_INFO_1371","ハンターのジョブレベルが2になった","Reach level 2 as a Hunter",0,412
"ACHIEVEMENT_INFO_1372","ハンターのジョブレベルが3になった","Reach level 3 as a Hunter",0,413
"ACHIEVEMENT_INFO_1373","ハンターのジョブレベルが4になった","Reach level 4 as a Hunter",0,414
"ACHIEVEMENT_INFO_1374","ハンターのジョブレベルが5になった","Reach level 5 as a Hunter",0,415
"ACHIEVEMENT_INFO_1375","ハンターのジョブレベルが6になった","Reach level 6 as a Hunter",0,416
"ACHIEVEMENT_INFO_1376","ハンターのジョブレベルが7になった","Reach level 7 as a Hunter",0,417
"ACHIEVEMENT_INFO_1377","ハンターのジョブレベルが8になった","Reach level 8 as a Hunter",0,418
"ACHIEVEMENT_INFO_1378","ハンターのジョブレベルが9になった","Reach level 9 as a Hunter",0,419
"ACHIEVEMENT_INFO_1379","ハンターのジョブレベルが10になった","Reach level 10 as a Hunter",0,420
"ACHIEVEMENT_INFO_1380","ハンターのジョブレベルが11になった","Reach level 11 as a Hunter",0,421
"ACHIEVEMENT_INFO_1381","ハンターのジョブレベルが12になった","Reach level 12 as a Hunter",0,422
"ACHIEVEMENT_INFO_1382","ハンターのジョブレベルが13になった","Reach level 13 as a Hunter",0,423
"ACHIEVEMENT_INFO_1383","ハンターのジョブレベルが14になった","Reach level 14 as a Hunter",0,424
"ACHIEVEMENT_INFO_1384","ハンターのジョブレベルが15になった","Reach level 15 as a Hunter",0,425
"ACHIEVEMENT_INFO_1385","ハンターのジョブレベルが16になった","Reach level 16 as a Hunter",0,426
"ACHIEVEMENT_INFO_1386","ハンターのジョブレベルが17になった","Reach level 17 as a Hunter",0,427
"ACHIEVEMENT_INFO_1387","ハンターのジョブレベルが18になった","Reach level 18 as a Hunter",0,428
"ACHIEVEMENT_INFO_1388","ハンターのジョブレベルが19になった","Reach level 19 as a Hunter",0,429
"ACHIEVEMENT_INFO_1389","ハンターのジョブレベルが20になった","Reach level 20 as a Hunter",0,430
"ACHIEVEMENT_INFO_1390","ハンターのジョブレベルが21になった","Reach level 21 as a Hunter",0,431
"ACHIEVEMENT_INFO_1391","ハンターのジョブレベルが22になった","Reach level 22 as a Hunter",0,432
"ACHIEVEMENT_INFO_1392","ハンターのジョブレベルが23になった","Reach level 23 as a Hunter",0,433
"ACHIEVEMENT_INFO_1393","ハンターのジョブレベルが24になった","Reach level 24 as a Hunter",0,434
"ACHIEVEMENT_INFO_1394","ハンターのジョブレベルが25になった","Reach level 25 as a Hunter",0,435
"ACHIEVEMENT_INFO_1395","ハンターのジョブレベルが26になった","Reach level 26 as a Hunter",0,436
"ACHIEVEMENT_INFO_1396","ハンターのジョブレベルが27になった","Reach level 27 as a Hunter",0,437
"ACHIEVEMENT_INFO_1397","ハンターのジョブレベルが28になった","Reach level 28 as a Hunter",0,438
"ACHIEVEMENT_INFO_1398","ハンターのジョブレベルが29になった","Reach level 29 as a Hunter",0,439
"ACHIEVEMENT_INFO_1399","ハンターのジョブレベルが30になった","Reach level 30 as a Hunter",0,440
"ACHIEVEMENT_INFO_1400","ハンターのジョブレベルが31になった","Reach level 31 as a Hunter",0,441
"ACHIEVEMENT_INFO_1401","ハンターのジョブレベルが32になった","Reach level 32 as a Hunter",0,442
"ACHIEVEMENT_INFO_1402","ハンターのジョブレベルが33になった","Reach level 33 as a Hunter",0,443
"ACHIEVEMENT_INFO_1403","ハンターのジョブレベルが34になった","Reach level 34 as a Hunter",0,444
"ACHIEVEMENT_INFO_1404","ハンターのジョブレベルが35になった","Reach level 35 as a Hunter",0,445
"ACHIEVEMENT_INFO_1405","ハンターのジョブレベルが36になった","Reach level 36 as a Hunter",0,446
"ACHIEVEMENT_INFO_1406","ハンターのジョブレベルが37になった","Reach level 37 as a Hunter",0,447
"ACHIEVEMENT_INFO_1407","ハンターのジョブレベルが38になった","Reach level 38 as a Hunter",0,448
"ACHIEVEMENT_INFO_1408","ハンターのジョブレベルが39になった","Reach level 39 as a Hunter",0,449
"ACHIEVEMENT_INFO_1409","ハンターのジョブレベルが40になった","Reach level 40 as a Hunter",0,450
"ACHIEVEMENT_INFO_1410","ハンターのジョブレベルが41になった","Reach level 41 as a Hunter",0,451
"ACHIEVEMENT_INFO_1411","ハンターのジョブレベルが42になった","Reach level 42 as a Hunter",0,452
"ACHIEVEMENT_INFO_1412","ハンターのジョブレベルが43になった","Reach level 43 as a Hunter",0,453
"ACHIEVEMENT_INFO_1413","ハンターのジョブレベルが44になった","Reach level 44 as a Hunter",0,454
"ACHIEVEMENT_INFO_1414","ハンターのジョブレベルが45になった","Reach level 45 as a Hunter",0,455
"ACHIEVEMENT_INFO_1415","ハンターのジョブレベルが46になった","Reach level 46 as a Hunter",0,456
"ACHIEVEMENT_INFO_1416","ハンターのジョブレベルが47になった","Reach level 47 as a Hunter",0,457
"ACHIEVEMENT_INFO_1417","ハンターのジョブレベルが48になった","Reach level 48 as a Hunter",0,458
"ACHIEVEMENT_INFO_1418","ハンターのジョブレベルが49になった","Reach level 49 as a Hunter",0,459
"ACHIEVEMENT_INFO_1419","ハンターのジョブレベルが50になった","Reach level 50 as a Hunter",0,460
"ACHIEVEMENT_INFO_1420","ハンターのジョブレベルが51になった","Reach level 51 as a Hunter",0,461
"ACHIEVEMENT_INFO_1421","ハンターのジョブレベルが52になった","Reach level 52 as a Hunter",0,462
"ACHIEVEMENT_INFO_1422","ハンターのジョブレベルが53になった","Reach level 53 as a Hunter",0,463
"ACHIEVEMENT_INFO_1423","ハンターのジョブレベルが54になった","Reach level 54 as a Hunter",0,464
"ACHIEVEMENT_INFO_1424","ハンターのジョブレベルが55になった","Reach level 55 as a Hunter",0,465
"ACHIEVEMENT_INFO_1425","ハンターのジョブレベルが56になった","Reach level 56 as a Hunter",0,466
"ACHIEVEMENT_INFO_1426","ハンターのジョブレベルが57になった","Reach level 57 as a Hunter",0,467
"ACHIEVEMENT_INFO_1427","ハンターのジョブレベルが58になった","Reach level 58 as a Hunter",0,468
"ACHIEVEMENT_INFO_1428","ハンターのジョブレベルが59になった","Reach level 59 as a Hunter",0,469
"ACHIEVEMENT_INFO_1429","ハンターのジョブレベルが60になった","Reach level 60 as a Hunter",0,470
"ACHIEVEMENT_INFO_1430","プリーストのジョブレベルが2になった","Reach level 2 as a Priest",0,471
"ACHIEVEMENT_INFO_1431","プリーストのジョブレベルが3になった","Reach level 3 as a Priest",0,472
"ACHIEVEMENT_INFO_1432","プリーストのジョブレベルが4になった","Reach level 4 as a Priest",0,473
"ACHIEVEMENT_INFO_1433","プリーストのジョブレベルが5になった","Reach level 5 as a Priest",0,474
"ACHIEVEMENT_INFO_1434","プリーストのジョブレベルが6になった","Reach level 6 as a Priest",0,475
"ACHIEVEMENT_INFO_1435","プリーストのジョブレベルが7になった","Reach level 7 as a Priest",0,476
"ACHIEVEMENT_INFO_1436","プリーストのジョブレベルが8になった","Reach level 8 as a Priest",0,477
"ACHIEVEMENT_INFO_1437","プリーストのジョブレベルが9になった","Reach level 9 as a Priest",0,478
"ACHIEVEMENT_INFO_1438","プリーストのジョブレベルが10になった","Reach level 10 as a Priest",0,479
"ACHIEVEMENT_INFO_1439","プリーストのジョブレベルが11になった","Reach level 11 as a Priest",0,480
"ACHIEVEMENT_INFO_1440","プリーストのジョブレベルが12になった","Reach level 12 as a Priest",0,481
"ACHIEVEMENT_INFO_1441","プリーストのジョブレベルが13になった","Reach level 13 as a Priest",0,482
"ACHIEVEMENT_INFO_1442","プリーストのジョブレベルが14になった","Reach level 14 as a Priest",0,483
"ACHIEVEMENT_INFO_1443","プリーストのジョブレベルが15になった","Reach level 15 as a Priest",0,484
"ACHIEVEMENT_INFO_1444","プリーストのジョブレベルが16になった","Reach level 16 as a Priest",0,485
"ACHIEVEMENT_INFO_1445","プリーストのジョブレベルが17になった","Reach level 17 as a Priest",0,486
"ACHIEVEMENT_INFO_1446","プリーストのジョブレベルが18になった","Reach level 18 as a Priest",0,487
